SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,37005 28th Ave S,Federal Way,WA,98003,729950,5,2.5,Jovita,3680,74052,1963,5,198,,Active,,,http://www.redfin.com/WA/Federal-Way/37005-28th-Ave-S-98003/home/361909,NWMLS,1603523,N,Y,47.2696795,-122.2983531
MLS Listing,,Single Family Residential,5652 25th Ave SW,Seattle,WA,98106,649950,4,1.75,Delridge,2600,6000,1932,5,250,,Active,,,http://www.redfin.com/WA/Seattle/5652-25th-Ave-SW-98106/home/159745,NWMLS,1603791,N,Y,47.5504051,-122.3639971
MLS Listing,,Condo/Co-op,2840 SW Raymond St #303,Seattle,WA,98126,265000,0,1.0,High Point,404,,2007,5,656,297,Active,,,http://www.redfin.com/WA/Seattle/2840-SW-Raymond-St-98126/unit-303/home/12305820,NWMLS,1603426,N,Y,47.5483358,-122.3694193
MLS Listing,,Single Family Residential,11322 34th Ave SW,Seattle,WA,98146,650000,3,2.0,Arbor Heights,1565,6265,1954,5,415,,Active,,,http://www.redfin.com/WA/Seattle/11322-34th-Ave-SW-98146/home/157222,NWMLS,1604552,N,Y,47.5017665,-122.3752804
MLS Listing,,Single Family Residential,9673 54th Ave S,Seattle,WA,98118,669999,5,3.0,Rainier Beach,2780,5000,2000,5,241,,Active,,,http://www.redfin.com/WA/Seattle/9673-54th-Ave-S-98118/home/176268,NWMLS,1604408,N,Y,47.5147827,-122.2658039
MLS Listing,,Single Family Residential,14815 116th Pl NE,Kirkland,WA,98034,725000,3,2.5,Kingsgate,1800,7875,1975,5,403,37,Active,,,http://www.redfin.com/WA/Kirkland/14815-116th-Pl-NE-98034/home/453685,NWMLS,1602140,N,Y,47.7352751,-122.1861822
MLS Listing,,Single Family Residential,400 Galer St,Seattle,WA,98109,3975000,5,5.5,Queen Anne,5560,5773,2005,5,715,,Active,,,http://www.redfin.com/WA/Seattle/400-Galer-St-98109/home/21884753,NWMLS,1604358,N,Y,47.6325408,-122.349307
MLS Listing,,Single Family Residential,10448 35th Ave SW,Seattle,WA,98146,524950,3,1.5,Arbor Heights,980,7560,1952,5,536,,Active,,,http://www.redfin.com/WA/Seattle/10448-35th-Ave-SW-98146/home/155752,NWMLS,1594150,N,Y,47.50859,-122.3756102
MLS Listing,,Single Family Residential,23430 264th Ave SE,Maple Valley,WA,98038,885000,4,3.5,Hobart,3760,108900,1989,5,235,,Active,,,http://www.redfin.com/WA/Maple-Valley/23430-264th-Ave-SE-98038/home/375054,NWMLS,1602690,N,Y,47.3918668,-121.9860731
MLS Listing,,Single Family Residential,6825 Pinehurst Ave SE,Snoqualmie,WA,98065,1200000,5,4.5,Snoqualmie Ridge,4600,4918,2006,5,261,28,Active,,,http://www.redfin.com/WA/Snoqualmie/6825-Pinehurst-Ave-SE-98065/home/8186986,NWMLS,1576414,N,Y,47.5388552,-121.8607437
MLS Listing,,Single Family Residential,8552 2nd Ave NE,Seattle,WA,98115,979000,5,2.75,Maple Leaf,3160,7146,1960,5,310,,Active,,,http://www.redfin.com/WA/Seattle/8552-2nd-Ave-NE-98115/home/110038,NWMLS,1604071,N,Y,47.6920222,-122.3267182
MLS Listing,,Single Family Residential,13473 64th Pl NE,Kirkland,WA,98034,1325000,5,3.0,Holmes Point,3480,20741,1978,5,381,57,Active,,,http://www.redfin.com/WA/Kirkland/13473-64th-Pl-NE-98034/home/280929,NWMLS,1603390,N,Y,47.7212691,-122.2573443
MLS Listing,,Single Family Residential,16850 164th Way SE,Renton,WA,98058,535000,3,2.5,Fairwood,1900,3510,2003,5,282,49,Active,,,http://www.redfin.com/WA/Renton/16850-164th-Way-SE-98058/home/392112,NWMLS,1603362,N,Y,47.4519523,-122.1212126
MLS Listing,,Single Family Residential,18212 NW Montreux Dr,Issaquah,WA,98027,2150000,5,3.25,Montreux,5930,13288,1996,5,363,90,Active,,,http://www.redfin.com/WA/Issaquah/18212-NW-Montreux-Dr-98027/home/418622,NWMLS,1596829,N,Y,47.5541497,-122.0966443
MLS Listing,,Single Family Residential,7709 Corliss Ave N,Seattle,WA,98103,1100000,3,2.5,Green Lake,2420,4000,1965,5,455,,Active,,,http://www.redfin.com/WA/Seattle/7709-Corliss-Ave-N-98103/home/307657,NWMLS,1597350,N,Y,47.6854382,-122.3307566
MLS Listing,,Townhouse,214 25th Ave E Unit B,Seattle,WA,98112,1120000,3,2.0,Madison Valley,1767,1032,2018,5,634,,Active,,,http://www.redfin.com/WA/Seattle/214-25th-Ave-E-98112/unit-B/home/145530701,NWMLS,1603060,N,Y,47.6206732,-122.2997588
MLS Listing,,Single Family Residential,1269 110th Ave NE,Bellevue,WA,98004,2500000,5,3.0,Bellevue,4480,12400,1952,5,558,,Active,,,http://www.redfin.com/WA/Bellevue/1269-110th-Ave-NE-98004/home/506889,NWMLS,1602421,N,Y,47.6229976,-122.1940126
MLS Listing,,Condo/Co-op,1909 10th Ave W #208,Seattle,WA,98119,319000,1,1.0,Queen Anne,492,10800,2002,5,648,244,Active,,,http://www.redfin.com/WA/Seattle/1909-10th-Ave-W-98119/unit-208/home/58596,NWMLS,1603092,N,Y,47.6363069,-122.3707438
MLS Listing,,Single Family Residential,11313 SE 86th Pl,Newcastle,WA,98056,799950,3,2.5,Newcastle,2810,10074,1997,5,285,,Active,,,http://www.redfin.com/WA/Newcastle/11313-SE-86th-Pl-98056/home/416865,NWMLS,1604226,N,Y,47.5250481,-122.1890256
MLS Listing,,Single Family Residential,2812 230th Ave NE,Sammamish,WA,98074,625000,2,1.75,Sammamish,1280,11071,1984,5,488,,Active,,,http://www.redfin.com/WA/Sammamish/2812-230th-Ave-NE-98074/home/261422,NWMLS,1603971,N,Y,47.6351056,-122.0332804
MLS Listing,,Single Family Residential,25111 SE Mirrormont Pl,Issaquah,WA,98027,735000,4,2.5,Mirrormont,2401,36680,1977,6,306,,Active,,,http://www.redfin.com/WA/Issaquah/25111-SE-Mirrormont-Pl-98027/home/425450,NWMLS,1604533,N,Y,47.4660082,-122.0060029
MLS Listing,,Single Family Residential,3810 22nd Ave SW,Seattle,WA,98106,844000,3,2.0,Pigeon Point,1910,1597,2017,6,442,,Active,,,http://www.redfin.com/WA/Seattle/3810-22nd-Ave-SW-98106/home/160309,NWMLS,1603471,N,Y,47.569677,-122.360741
MLS Listing,,Single Family Residential,26032 SE 158 St,Issaquah,WA,98027,675000,3,2.5,Mirrormont,1830,39165,1963,6,369,,Active,,,http://www.redfin.com/WA/Issaquah/26032-SE-158th-St-98027/home/424536,NWMLS,1604505,N,Y,47.4610738,-121.9925093
MLS Listing,,Single Family Residential,633 SW 175th St,Normandy Park,WA,98166,755000,4,2.5,Normandy Park,2510,9900,1960,6,301,,Active,,,http://www.redfin.com/WA/Normandy-Park/633-SW-175th-St-98166/home/336172,NWMLS,1599587,N,Y,47.4441966,-122.3432342
MLS Listing,,Single Family Residential,4218 W Dravus St,Seattle,WA,98199,1195000,3,1.75,Magnolia,2130,4350,1938,6,561,,Active,,,http://www.redfin.com/WA/Seattle/4218-W-Dravus-St-98199/home/125868,NWMLS,1601693,N,Y,47.6488413,-122.4116743
MLS Listing,,Single Family Residential,4221 S 178th St,SeaTac,WA,98188,375000,3,1.0,Bow Lake,1190,9533,1956,6,315,,Active,,,http://www.redfin.com/WA/SeaTac/4221-S-178th-St-98188/home/340544,NWMLS,1603449,N,Y,47.4429307,-122.2803617
MLS Listing,,Single Family Residential,24442 12th Ave S,Des Moines,WA,98198,399900,2,1.75,Huntington Park,1350,3708,1978,6,296,115,Active,,,http://www.redfin.com/WA/Des-Moines/24442-12th-Ave-S-98198/home/201542,NWMLS,1604098,N,Y,47.3820699,-122.3184697
MLS Listing,,Single Family Residential,11923 Vashon Hwy SW,Vashon,WA,98070,725000,4,2.0,Vashon Heights,2866,39731,1937,6,253,,Active,,,http://www.redfin.com/WA/Vashon/11923-Vashon-Hwy-SW-98070/home/22524762,NWMLS,1603709,N,Y,47.498785,-122.464905
MLS Listing,,Multi-Family (2-4 Unit),30610 Pacific Hwy S,Federal Way,WA,98003,250000,4,2.0,Steel Lake,,7500,1961,6,,,Active,,,http://www.redfin.com/WA/Federal-Way/30610-Pacific-Hwy-S-98003/home/204187,NWMLS,1601432,N,Y,47.327258,-122.3115755
MLS Listing,,Townhouse,8535 21st Pl NE,Seattle,WA,98115,869880,4,3.5,Ravenna,1784,2808,2020,6,488,175,Active,,,http://www.redfin.com/WA/Seattle/8535-21st-Pl-NE-98115/home/171815686,NWMLS,1604155,N,Y,47.6911711,-122.3057323
MLS Listing,,Single Family Residential,3508 NE 135th St,Seattle,WA,98125,840000,5,3.0,Cedar Park,2490,8189,1985,6,337,,Active,,,http://www.redfin.com/WA/Seattle/3508-NE-135th-St-98125/home/112301,NWMLS,1602262,N,Y,47.7266597,-122.2903973
MLS Listing,,Townhouse,8552 22nd Pl NE,Seattle,WA,98115,749880,3,3.0,Ravenna,1435,1086,2019,6,523,175,Active,,,http://www.redfin.com/WA/Seattle/8552-22nd-Pl-NE-98115/home/171815542,NWMLS,1604149,N,Y,47.6916907,-122.304908
MLS Listing,,Townhouse,13832 NE 66th St #596,Redmond,WA,98052,464900,2,1.5,Rose Hill,1048,433288,1972,6,444,492,Active,,,http://www.redfin.com/WA/Redmond/13832-NE-66th-St-98052/unit-596/home/59208,NWMLS,1602947,N,Y,47.6654094,-122.1551379
MLS Listing,,Single Family Residential,415 20th Ave S,Seattle,WA,98144,928000,4,2.75,Central Area,2580,4895,1928,6,360,,Active,,,http://www.redfin.com/WA/Seattle/415-20th-Ave-S-98144/home/144517,NWMLS,1582062,N,Y,47.598677,-122.3066289
MLS Listing,,Single Family Residential,8028 SE Mitchell St,Mercer Island,WA,98040,1200000,3,2.25,Groveland,1790,5666,1948,6,670,,Active,,,http://www.redfin.com/WA/Mercer-Island/8028-Mitchell-St-98040/home/258926,NWMLS,1602704,N,Y,47.550513,-122.231028
MLS Listing,,Single Family Residential,2319 S 380th St,Federal Way,WA,98003,399500,3,2.5,Federal Way,1600,5552,1995,6,250,20,Active,,,http://www.redfin.com/WA/Federal-Way/2319-S-380th-St-98003/home/366603,NWMLS,1601290,N,Y,47.2615851,-122.3033329
MLS Listing,,Single Family Residential,9829 42nd Ave SW,Seattle,WA,98136,649997,3,2.5,Arbor Heights,1750,8060,1934,6,371,,Active,,,http://www.redfin.com/WA/Seattle/9829-42nd-Ave-SW-98136/home/155727,NWMLS,1603931,N,Y,47.5147831,-122.3863005
MLS Listing,,Townhouse,718 N 94th Unit H,Seattle,WA,98103,549000,3,2.25,Greenwood,1210,1020,1998,6,454,,Active,,,http://www.redfin.com/WA/Seattle/718-N-94th-St-98103/unit-H/home/99019,NWMLS,1603003,N,Y,47.6970664,-122.3489611
MLS Listing,,Condo/Co-op,3200 81st Pl SE Unit A302,Mercer Island,WA,98040,775000,2,1.75,North End,1421,,1968,6,545,863,Active,,,http://www.redfin.com/WA/Mercer-Island/3200-81st-Pl-SE-98040/unit-A302/home/21616836,NWMLS,1604097,N,Y,47.5814381,-122.2300379
MLS Listing,,Condo/Co-op,7866 Green Lake Dr N #4,Seattle,WA,98103,365000,1,1.0,Green Lake,487,,1941,6,749,375,Active,,,http://www.redfin.com/WA/Seattle/7866-Green-Lake-Dr-N-98103/unit-4/home/12175625,NWMLS,1602746,N,Y,47.6862677,-122.3386163
MLS Listing,,Vacant Land,172 SE Lake Moneysmith,Auburn,WA,98028,245000,0,,Lake Moneysmith,,214750,,6,,,Active,,,http://www.redfin.com/WA/Auburn/172-SE-Lake-Moneysmith-98028/home/108447698,NWMLS,1601629,N,Y,47.297405,-122.134727
MLS Listing,,Townhouse,1820 5th Ave N,Seattle,WA,98109,999000,2,2.25,Queen Anne,1720,1386,2005,6,581,,Active,,,http://www.redfin.com/WA/Seattle/1820-5th-Ave-N-98109/home/2066136,NWMLS,1604224,N,Y,47.6354029,-122.347314
MLS Listing,,Townhouse,223 NW 87th St,Seattle,WA,98117,935000,3,3.25,Greenwood,2196,1638,2013,6,426,,Active,,,http://www.redfin.com/WA/Seattle/223-NW-87th-St-98117/home/52400392,NWMLS,1600464,N,Y,47.6923584,-122.3596033
MLS Listing,,Single Family Residential,8120 9th Ave SW,Seattle,WA,98106,549950,3,1.0,Highland Park,1120,7320,1922,6,491,,Active,,,http://www.redfin.com/WA/Seattle/8120-9th-Ave-SW-98106/home/475391,NWMLS,1603096,N,Y,47.5294622,-122.3464816
MLS Listing,,Single Family Residential,10029 NE 22nd St,Bellevue,WA,98004,2800000,4,3.75,Clyde Hill,4680,10152,1953,6,598,,Active,,,http://www.redfin.com/WA/Bellevue/10029-NE-22nd-St-98004/home/505852,NWMLS,1603670,N,Y,47.6298922,-122.2058403
MLS Listing,,Single Family Residential,9100 NE 47th St,Yarrow Point,WA,98004,3795000,5,4.0,Yarrow Point,3871,17075,2010,6,980,,Active,,,http://www.redfin.com/WA/Yarrow-Point/9100-NE-47th-St-98004/home/22645605,NWMLS,1604267,N,Y,47.6514787,-122.2163875
MLS Listing,,Single Family Residential,22803 SE 238th Ct #41,Maple Valley,WA,98038,629950,4,2.5,Wilderness Village,2311,3807,2020,6,273,67,Active,,,http://www.redfin.com/WA/Maple-Valley/22803-SE-238th-Ct-98038/unit-41/home/171812172,NWMLS,1604399,N,Y,47.3880869,-122.0354338
MLS Listing,,Single Family Residential,17002 SE 262nd St,Covington,WA,98042,479950,4,2.5,Covington,2200,4505,2010,6,218,43,Active,,,http://www.redfin.com/WA/Covington/17002-SE-262nd-St-98042/home/12539189,NWMLS,1603938,N,Y,47.3675567,-122.1150531
MLS Listing,,Single Family Residential,6317 45th Ave SW,Seattle,WA,98136,775000,4,1.5,Seaview,2320,6000,1970,6,334,,Active,,,http://www.redfin.com/WA/Seattle/6317-45th-Ave-SW-98136/home/153716,NWMLS,1604188,N,Y,47.5461591,-122.3902585
MLS Listing,,Single Family Residential,7640 NE 8th St,Medina,WA,98039,5580000,5,4.0,Medina,5650,25912,2001,6,988,,Active,,,http://www.redfin.com/WA/Medina/7640-NE-8th-St-98039/home/252788,NWMLS,1598386,N,Y,47.6178281,-122.2370127
MLS Listing,,Condo/Co-op,3217 Eastlake Ave E #403,Seattle,WA,98102,490000,1,1.0,Eastlake,883,21182,2004,6,555,489,Active,,,http://www.redfin.com/WA/Seattle/3217-Eastlake-Ave-E-98102/unit-403/home/24647,NWMLS,1603303,N,Y,47.6512112,-122.3219345
MLS Listing,,Condo/Co-op,519 W Roy St #307,Seattle,WA,98119,425000,1,1.0,Queen Anne,669,14296,1930,6,635,579,Active,,,http://www.redfin.com/WA/Seattle/519-W-Roy-St-98119/unit-307/home/60772,NWMLS,1603229,N,Y,47.6255981,-122.3641756
MLS Listing,,Single Family Residential,15123 166th Pl NE,Woodinville,WA,98072,1300000,4,3.25,Hollywood Hill,3420,65400,1987,6,380,,Active,,,http://www.redfin.com/WA/Woodinville/15123-166th-Pl-NE-98072/home/447970,NWMLS,1603863,N,Y,47.7376641,-122.1182657
MLS Listing,,Single Family Residential,671 Shelton Ave NE,Renton,WA,98056,489990,4,1.75,Highlands,1730,7020,1953,6,283,,Active,,,http://www.redfin.com/WA/Renton/671-Shelton-Ave-NE-98056/home/242494,NWMLS,1604242,N,Y,47.4939321,-122.1669747
MLS Listing,,Single Family Residential,12431 93rd Ave NE,Kirkland,WA,98034,765000,3,2.5,Juanita,1640,7200,1989,6,466,,Active,,,http://www.redfin.com/WA/Kirkland/12431-93rd-Ave-NE-98034/home/279029,NWMLS,1602751,N,Y,47.7121443,-122.2184011
MLS Listing,,Single Family Residential,6705 Flora Ave S,Seattle,WA,98108,690000,3,1.0,Georgetown,1350,4000,1903,6,511,,Active,,,http://www.redfin.com/WA/Seattle/6705-Flora-Ave-S-98108/home/476598,NWMLS,1603930,N,Y,47.5420768,-122.3209303
MLS Listing,,Single Family Residential,2719 10th Ave W,Seattle,WA,98119,1279000,4,2.25,Queen Anne,2140,2030,1918,6,598,,Active,,,http://www.redfin.com/WA/Seattle/2719-10th-Ave-W-98119/home/130575,NWMLS,1602874,N,Y,47.6449044,-122.3703876
MLS Listing,,Single Family Residential,1114 21st Ave E,Seattle,WA,98112,3600000,5,5.0,Capitol Hill,5820,8640,1912,6,619,,Active,,,http://www.redfin.com/WA/Seattle/1114-21st-Ave-E-98112/home/135731,NWMLS,1604305,N,Y,47.6291319,-122.3044027
MLS Listing,,Single Family Residential,6632 Flora Ave S,Seattle,WA,98108,715000,4,2.75,Georgetown,2520,4700,1919,6,284,,Active,,,http://www.redfin.com/WA/Seattle/6632-Flora-Ave-S-98108/home/476815,NWMLS,1603100,N,Y,47.5430669,-122.3200605
MLS Listing,,Single Family Residential,220 154th Pl SE,Bellevue,WA,98007,899000,4,2.5,Lake Hills,2140,9551,1962,6,420,,Active,,,http://www.redfin.com/WA/Bellevue/220-154th-Pl-SE-98007/home/427900,NWMLS,1602534,N,Y,47.6073701,-122.1343234
MLS Listing,,Single Family Residential,2225 Squak Mountain Lp SW,Issaquah,WA,98027,1149000,4,2.5,Squak Mountain,3590,18000,1986,6,320,,Active,,,http://www.redfin.com/WA/Issaquah/2225-Squak-Mountain-Loop-SW-98027/home/421144,NWMLS,1604292,N,Y,47.516212,-122.055239
MLS Listing,,Single Family Residential,621 NW 44th St,Seattle,WA,98107,825000,3,1.0,Fremont,2830,3376,1911,6,292,,Active,,,http://www.redfin.com/WA/Seattle/621-NW-44th-St-98107/home/302579,NWMLS,1604277,N,Y,47.6606258,-122.3650032
MLS Listing,,Single Family Residential,627 NW 44th St,Seattle,WA,98107,700000,2,1.0,Fremont,1820,3376,1916,6,385,,Active,,,http://www.redfin.com/WA/Seattle/627-NW-44th-St-98107/home/302578,NWMLS,1604284,N,Y,47.6606304,-122.3651889
MLS Listing,,Townhouse,7323 35th Ave NE Unit B,Seattle,WA,98115,836000,3,2.0,Wedgwood,1770,922,2016,6,472,,Active,,,http://www.redfin.com/WA/Seattle/7323-35th-Ave-NE-98115/unit-B/home/52428688,NWMLS,1603238,N,Y,47.681916,-122.290927
MLS Listing,,Single Family Residential,14810 Greenwood Ave N,Shoreline,WA,98133,545000,3,1.5,Shoreline,1270,8561,1955,6,429,,Active,,,http://www.redfin.com/WA/Shoreline/14810-Greenwood-Ave-N-98133/home/82569,NWMLS,1604132,N,Y,47.7362705,-122.3552627
MLS Listing,,Single Family Residential,19618 NE 44th Pl,Sammamish,WA,98074,1249900,3,2.5,Hidden Ridge,2950,9365,2001,6,424,30,Active,,,http://www.redfin.com/WA/Sammamish/19618-NE-44th-Pl-98074/home/262609,NWMLS,1599741,N,Y,47.6491348,-122.0787166
MLS Listing,,Single Family Residential,3432 Hunts Point Rd,Hunts Point,WA,98004,15500000,5,5.0,Hunts Point,8013,54806,1987,6,1934,,Active,,,http://www.redfin.com/WA/Hunts-Point/3432-Hunts-Point-Rd-98004/home/250003,NWMLS,1603637,N,Y,47.6420232,-122.2279674
MLS Listing,,Single Family Residential,19021 8th Ave S,Burien,WA,98148,469950,5,2.0,Normandy Park,2400,10956,1953,6,196,,Active,,,http://www.redfin.com/WA/Des-Moines/19021-8th-Ave-S-98148/home/339745,NWMLS,1601559,N,Y,47.4323561,-122.3253098
MLS Listing,,Single Family Residential,7226 S Ryan St,Seattle,WA,98178,1349950,5,2.75,Rainier Beach,2700,6000,2018,6,500,,Active,,,http://www.redfin.com/WA/Seattle/7226-S-Ryan-St-98178/home/177316,NWMLS,1603636,N,Y,47.509846,-122.2424977
MLS Listing,,Vacant Land,4478 Factoria Blvd SE,Bellevue,WA,98006,700000,0,,Factoria,,10193,,6,,,Active,,,http://www.redfin.com/WA/Bellevue/4478-Factoria-Blvd-SE-98006/home/113178671,NWMLS,1603160,N,Y,47.565713,-122.17008
MLS Listing,,Single Family Residential,32808 3rd Ave,Black Diamond,WA,98010,425000,3,1.75,Black Diamond,2479,9147,1910,6,171,,Active,,,http://www.redfin.com/WA/Black-Diamond/32808-3rd-Ave-98010/home/379312,NWMLS,1602818,N,Y,47.307303,-122.0026954
MLS Listing,,Single Family Residential,550 Overlake Dr E,Medina,WA,98039,5950000,4,2.5,Medina,2610,20976,1936,6,2280,,Active,,,http://www.redfin.com/WA/Medina/550-Overlake-Dr-E-98039/home/253614,NWMLS,1604033,N,Y,47.6155028,-122.2217808
MLS Listing,,Single Family Residential,5030 NE 4th Pl,Renton,WA,98059,609899,3,2.5,Highlands,1880,6226,2001,6,324,83,Active,,,http://www.redfin.com/WA/Renton/5030-NE-4th-Pl-98059/home/244701,NWMLS,1603941,N,Y,47.4895257,-122.1517599
MLS Listing,,Single Family Residential,11661 19th Ave SW,Burien,WA,98146,799950,3,2.5,Shorewood,2470,14105,1999,6,324,,Active,,,http://www.redfin.com/WA/Burien/11661-19th-Ave-SW-98146/home/180465,NWMLS,1602498,N,Y,47.4975105,-122.3581737
MLS Listing,,Condo/Co-op,2414 1st Ave #609,Seattle,WA,98121,699000,2,1.75,Belltown,890,56560,1994,6,785,738,Active,,,http://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-609/home/20473,NWMLS,1603984,N,Y,47.614607,-122.3481121
MLS Listing,,Single Family Residential,18229 64th Ave NE,Kenmore,WA,98028,889900,4,2.25,Kenmore,3000,9900,1990,6,297,,Active,,,http://www.redfin.com/WA/Kenmore/18229-64th-Ave-NE-98028/home/95000,NWMLS,1603897,N,Y,47.7612266,-122.2572803
MLS Listing,,Single Family Residential,12218 North Park Ave N,Seattle,WA,98133,425000,2,1.0,Bitter Lake,700,6290,1925,6,607,,Active,,,http://www.redfin.com/WA/Seattle/12218-N-Park-Ave-N-98133/home/98037,NWMLS,1603604,N,Y,47.7183319,-122.3492277
MLS Listing,,Single Family Residential,5244 17th Ave NE,Seattle,WA,98105,1250000,4,2.75,Ravenna,2470,4320,1908,6,506,,Active,,,http://www.redfin.com/WA/Seattle/5244-17th-Ave-NE-98105/home/308695,NWMLS,1600291,N,Y,47.6677201,-122.3091359
MLS Listing,,Single Family Residential,951 3rd Ct NE,Issaquah,WA,98029,1400000,4,3.5,Issaquah Highlands,2935,3087,2011,6,477,117,Active,,,http://www.redfin.com/WA/Issaquah/951-3rd-Ct-NE-98029/home/22440545,NWMLS,1602561,N,Y,47.540513,-122.0280257
MLS Listing,,Single Family Residential,13311 SE 261st Pl #10,Kent,WA,98042,609950,5,3.25,Lake Meridian,2603,5789,2020,6,234,15,Active,,,http://www.redfin.com/WA/Kent/13311-SE-261st-Pl-98042/unit-10/home/171807680,NWMLS,1604203,N,Y,47.3670677,-122.1637937
MLS Listing,,Single Family Residential,4883 24th Ave S,Seattle,WA,98108,568000,2,1.0,Beacon Hill,940,4800,1920,6,604,,Active,,,http://www.redfin.com/WA/Seattle/4883-24th-Ave-S-98108/home/478190,NWMLS,1603250,N,Y,47.5587611,-122.3031164
MLS Listing,,Condo/Co-op,321 Bellevue Way SE #404,Bellevue,WA,98004,540000,2,1.75,Downtown,973,40060,1969,6,555,421,Active,,,http://www.redfin.com/WA/Bellevue/321-Bellevue-Way-SE-98004/unit-404/home/37601,NWMLS,1604103,N,Y,47.6073963,-122.2021676
MLS Listing,,Single Family Residential,13309 SE 261st Pl Lot 9,Kent,WA,98042,649950,4,3.75,Lake Meridian,3162,6596,2020,6,206,15,Active,,,http://www.redfin.com/WA/Kent/13309-SE-261st-Pl-98042/unit-9/home/171807372,NWMLS,1604187,N,Y,47.3672185,-122.1638044
MLS Listing,,Single Family Residential,4072 235th Pl SE,Sammamish,WA,98075,1399900,5,3.0,Sammamish,3440,5480,2019,6,407,115,Active,,,http://www.redfin.com/WA/Sammamish/4072-235th-Pl-SE-98075/home/146092635,NWMLS,1603959,N,Y,47.575319344,-122.0247696
MLS Listing,,Vacant Land,1429 SW 124th St,Burien,WA,98146,14975,0,,Shorewood,,9450,,6,,,Active,,,http://www.redfin.com/WA/Burien/1429-SW-124th-St-98146/home/171807011,NWMLS,1600313,N,Y,47.4916606,-122.3538658
MLS Listing,,Condo/Co-op,7427 Old Redmond Rd #322,Redmond,WA,98052,488900,2,2.0,Downtown Redmond,1195,290763,1979,6,409,576,Active,,,http://www.redfin.com/WA/Redmond/7427-Old-Redmond-Rd-98052/unit-322/home/42725,NWMLS,1601229,N,Y,47.6718407,-122.1358854
MLS Listing,,Condo/Co-op,3121 Franklin Ave E #32,Seattle,WA,98102,299000,0,1.0,Eastlake,485,,1928,6,616,301,Active,,,http://www.redfin.com/WA/Seattle/3121-Franklin-Ave-E-98102/unit-32/home/16983,NWMLS,1603220,N,Y,47.6497416,-122.3216039
MLS Listing,,Single Family Residential,14504 160TH Ct SE,Renton,WA,98059,1000000,4,2.75,Highlands,3172,8338,2018,6,315,157,Active,,,http://www.redfin.com/WA/Newcastle/14504-160th-Ct-SE-98059/home/145480323,NWMLS,1602652,N,Y,47.472101,-122.126041
MLS Listing,,Mobile/Manufactured Home,3401 S 181st Pl #137,SeaTac,WA,98008,59000,2,1.0,Bow Lake,728,,1985,6,81,,Active,,,http://www.redfin.com/WA/SeaTac/3401-S-181st-Pl-98188/unit-137/home/171806176,NWMLS,1604161,N,Y,47.4401163,-122.289481
MLS Listing,,Single Family Residential,2120 102nd Pl SE,Bellevue,WA,98004,1998000,4,2.75,Enatai,3230,10547,1951,6,619,,Active,,,http://www.redfin.com/WA/Bellevue/2120-102nd-Pl-SE-98004/home/253436,NWMLS,1603267,N,Y,47.5914194,-122.2047705
MLS Listing,,Single Family Residential,27531 SE 306th St,Black Diamond,WA,98010,575000,3,1.75,Black Diamond,1640,13476,2004,6,351,,Active,,,http://www.redfin.com/WA/Black-Diamond/27531-SE-306th-St-98010/home/379295,NWMLS,1603728,N,Y,47.3268656,-121.9745058
MLS Listing,,Single Family Residential,1019 106th Ave SE,Bellevue,WA,98004,1780000,4,3.5,Enatai,3180,9700,1990,6,560,,Active,,,http://www.redfin.com/WA/Bellevue/1019-106th-Ave-SE-98004/home/510392,NWMLS,1600809,N,Y,47.6010142,-122.1987174
MLS Listing,,Multi-Family (2-4 Unit),129 16th St SE,Auburn,WA,98002,425000,4,3.0,Auburn,2300,7609,1976,6,185,,Active,,,http://www.redfin.com/WA/Auburn/129-16th-St-SE-98002/home/213125,NWMLS,1604095,N,Y,47.2942423,-122.227108
MLS Listing,,Condo/Co-op,109 2nd St S #211,Kirkland,WA,98033,685000,1,1.0,Downtown,923,71626,1997,6,742,354,Active,,,http://www.redfin.com/WA/Kirkland/109-2nd-St-S-98033/unit-211/home/70453,NWMLS,1603715,N,Y,47.6745537,-122.20459
MLS Listing,,Single Family Residential,35525 SE 49th St,Fall City,WA,98024,2500000,5,4.75,Fall City,9140,179902,1979,6,274,37,Active,,,http://www.redfin.com/WA/Fall-City/35525-SE-49th-St-98024/home/465017,NWMLS,1599803,N,Y,47.5549446,-121.8662768
MLS Listing,,Single Family Residential,20325 NE 198th St,Woodinville,WA,98077,699950,3,2.5,Woodinville,1760,61419,1996,6,398,,Active,,,http://www.redfin.com/WA/Woodinville/20325-NE-198th-St-98077/home/273123,NWMLS,1603742,N,Y,47.7700434,-122.0657399
